-42,-42,-42,-42,-42,-42,-41,-41,-42,-42,0.5
-44,-42,-42,-42,-43,-43,-42,-41,-42,-42,0.5
-41,-42,-42,-42,-42,-41,-42,-42,-41,-49,0.5
-42,-42,-42,-43,-42,-42,-42,-41,-42,-42,0.5
-43,-42,-42,-42,-42,-42,-42,-42,-41,-42,0.5
-40,-43,-42,-42,-43,-42,-41,-42,-41,-42,0.5
-42,-42,-42,-42,-42,-42,-42,-42,-43,-42,0.5
-41,-43,-42,-42,-42,-42,-42,-42,-42,-42,0.5
-42,-44,-42,-42,-42,-42,-43,-42,-42,-42,0.5
-42,-42,-42,-42,-42,-42,-42,-41,-42,-41,0.5
-42,-42,-42,-42,-41,-42,-42,-42,-41,-40,0.5
-42,-49,-42,-42,-42,-42,-42,-42,-42,-49,0.5
-42,-42,-42,-42,-42,-42,-41,-42,-40,-42,0.5
-42,-42,-42,-42,-42,-42,-41,-42,-41,-42,0.5
-42,-42,-42,-42,-42,-42,-41,-41,-41,-42,0.5
-42,-42,-42,-42,-42,-41,-42,-41,-41,-42,0.5
-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,0.5
-42,-42,-41,-42,-42,-42,-41,-42,-40,-40,0.5
-42,-43,-43,-42,-42,-42,-41,-41,-42,-42,0.5
-41,-42,-42,-42,-42,-42,-42,-42,-41,-42,0.5
-42,-42,-43,-42,-42,-42,-42,-42,-42,-40,0.5
-42,-42,-42,-43,-42,-42,-42,-42,-42,-41,0.5
-42,-42,-43,-42,-42,-42,-41,-42,-42,-42,0.5
-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,0.5
-42,-42,-42,-41,-42,-42,-42,-41,-40,-42,0.5
-42,-43,-42,-42,-42,-42,-42,-42,-41,-42,0.5
-42,-49,-42,-42,-42,-42,-42,-42,-42,-41,0.5
-42,-42,-43,-44,-42,-42,-41,-41,-42,-42,0.5
-42,-43,-42,-42,-41,-42,-42,-41,-42,-41,0.5
-42,-42,-41,-42,-42,-42,-42,-41,-42,-43,0.5
-42,-42,-42,-42,-42,-42,-43,-41,-42,-40,0.5
-43,-42,-42,-42,-43,-41,-42,-42,-42,-41,0.5
-42,-42,-42,-42,-42,-42,-42,-41,-42,-40,0.5
-42,-42,-43,-42,-42,-42,-49,-42,-42,-41,0.5
-42,-42,-41,-42,-42,-42,-42,-42,-42,-41,0.5
-42,-42,-42,-42,-42,-42,-41,-41,-42,-42,0.5
-43,-42,-42,-43,-42,-42,-42,-43,-42,-42,0.5
-41,-42,-43,-50,-42,-42,-42,-41,-42,-42,0.5
-42,-42,-42,-42,-42,-43,-42,-41,-42,-42,0.5
-42,-42,-42,-41,-42,-42,-42,-42,-41,-40,0.5
-42,-42,-42,-42,-42,-42,-42,-42,-41,-41,0.5
-42,-42,-42,-42,-42,-42,-42,-41,-42,-42,0.5
-42,-42,-42,-39,-42,-42,-42,-41,-42,-43,0.5
-42,-42,-42,-41,-42,-41,-41,-40,-42,-42,0.5
-42,-42,-42,-44,-42,-42,-42,-41,-40,-41,0.5
-42,-43,-42,-42,-42,-42,-42,-41,-42,-42,0.5
-43,-43,-42,-42,-42,-42,-43,-41,-42,-41,0.5
-42,-41,-42,-41,-42,-41,-42,-42,-42,-42,0.5
-42,-43,-43,-42,-42,-42,-42,-42,-42,-41,0.5
-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,0.5
-42,-42,-40,-42,-41,-42,-42,-41,-42,-43,0.5
-42,-42,-42,-43,-42,-42,-42,-42,-42,-40,0.5
-42,-42,-42,-42,-42,-42,-41,-42,-42,-41,0.5
-42,-42,-42,-42,-42,-42,-41,-42,-42,-43,0.5
-42,-42,-44,-40,-42,-42,-41,-42,-42,-42,0.5
-42,-42,-43,-42,-42,-42,-42,-41,-41,-42,0.5
-42,-43,-42,-42,-42,-42,-42,-42,-42,-40,0.5
-42,-42,-43,-43,-42,-42,-42,-41,-41,-42,0.5
-42,-42,-42,-42,-42,-43,-42,-41,-42,-42,0.5
-42,-42,-40,-43,-42,-42,-42,-42,-42,-41,0.5
-42,-43,-42,-42,-42,-41,-41,-42,-41,-41,0.5
-42,-42,-42,-42,-42,-42,-41,-49,-42,-41,0.5
-42,-42,-42,-42,-42,-41,-42,-42,-41,-42,0.5
-42,-42,-42,-42,-42,-42,-41,-42,-42,-41,0.5
-42,-42,-42,-41,-42,-42,-42,-41,-44,-42,0.5
-42,-42,-42,-42,-42,-42,-41,-42,-41,-42,0.5
-42,-41,-42,-42,-42,-42,-41,-42,-42,-40,0.5
-43,-42,-42,-42,-42,-42,-42,-42,-41,-41,0.5
-42,-42,-42,-42,-42,-42,-42,-43,-42,-42,0.5
-42,-42,-42,-42,-42,-42,-41,-41,-42,-42,0.5
-42,-42,-42,-41,-41,-41,-42,-41,-42,-41,0.5
-42,-42,-42,-42,-41,-41,-42,-42,-43,-42,0.5
-42,-42,-42,-49,-42,-50,-41,-42,-42,-42,0.5
-42,-43,-42,-42,-44,-42,-41,-42,-42,-41,0.5
-42,-42,-42,-42,-41,-42,-42,-42,-42,-41,0.5
-42,-44,-43,-42,-40,-42,-42,-43,-42,-41,0.5
-43,-42,-42,-42,-42,-42,-42,-42,-42,-42,0.5
-42,-42,-41,-42,-42,-42,-42,-41,-42,-41,0.5
-42,-42,-41,-42,-42,-42,-42,-42,-42,-43,0.5
-42,-42,-42,-42,-42,-42,-41,-41,-41,-42,0.5
-42,-42,-42,-41,-42,-42,-42,-42,-41,-40,0.5
-42,-42,-42,-42,-42,-42,-42,-41,-41,-42,0.5
-42,-42,-42,-42,-42,-42,-41,-41,-42,-41,0.5
-42,-42,-42,-41,-42,-41,-42,-41,-42,-42,0.5
-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,0.5
-42,-42,-42,-43,-42,-42,-41,-42,-42,-42,0.5
-42,-42,-42,-42,-42,-42,-42,-42,-42,-41,0.5
-42,-42,-42,-41,-41,-41,-41,-41,-43,-42,0.5
-42,-43,-42,-42,-42,-42,-42,-41,-41,-42,0.5
-42,-43,-42,-42,-42,-42,-42,-41,-42,-40,0.5
-43,-43,-42,-42,-42,-42,-41,-42,-41,-43,0.5
-43,-42,-42,-42,-42,-42,-42,-41,-42,-41,0.5
-42,-43,-42,-42,-42,-42,-41,-42,-42,-40,0.5
-42,-42,-42,-41,-42,-42,-42,-42,-42,-41,0.5
-42,-42,-42,-42,-42,-42,-41,-42,-42,-41,0.5
-42,-42,-42,-42,-42,-41,-42,-41,-41,-41,0.5
-42,-42,-42,-42,-42,-42,-41,-42,-41,-40,0.5
-42,-43,-42,-42,-42,-42,-42,-41,-41,-42,0.5
-42,-42,-42,-42,-41,-41,-41,-42,-41,-42,0.5
-42,-42,-42,-41,-42,-42,-41,-42,-41,-42,0.5
-45,-44,-45,-54,-45,-47,-47,-46,-47,-46,1
-44,-46,-45,-40,-48,-48,-47,-46,-47,-45,1
-48,-47,-44,-46,-46,-47,-48,-48,-46,-47,1
-45,-45,-45,-46,-45,-47,-47,-48,-45,-44,1
-48,-45,-44,-48,-45,-47,-47,-47,-46,-48,1
-48,-46,-46,-47,-48,-46,-47,-49,-47,-46,1
-45,-48,-45,-45,-46,-45,-47,-48,-46,-48,1
-45,-45,-45,-47,-47,-46,-46,-46,-47,-47,1
-45,-46,-45,-48,-47,-47,-47,-46,-46,-41,1
-48,-46,-45,-48,-47,-46,-48,-46,-47,-47,1
-45,-45,-45,-47,-45,-45,-46,-48,-46,-45,1
-47,-45,-46,-48,-48,-47,-46,-49,-48,-45,1
-47,-47,-46,-45,-47,-47,-46,-46,-46,-46,1
-45,-44,-46,-47,-47,-46,-45,-46,-48,-45,1
-45,-48,-45,-47,-46,-47,-46,-46,-46,-45,1
-48,-45,-45,-48,-46,-47,-46,-48,-46,-46,1
-45,-45,-44,-48,-47,-46,-46,-46,-46,-46,1
-44,-46,-46,-46,-48,-47,-47,-46,-46,-45,1
-48,-45,-47,-46,-46,-46,-46,-46,-46,-48,1
-45,-45,-45,-45,-48,-48,-48,-45,-46,-48,1
-48,-45,-45,-48,-46,-46,-45,-45,-47,-45,1
-44,-48,-45,-46,-45,-46,-48,-46,-46,-45,1
-46,-47,-48,-47,-47,-47,-46,-46,-46,-46,1
-45,-45,-47,-47,-48,-47,-46,-46,-46,-46,1
-45,-48,-47,-46,-47,-46,-46,-45,-46,-46,1
-48,-47,-47,-48,-45,-47,-48,-48,-46,-45,1
-47,-48,-46,-46,-47,-46,-48,-45,-46,-46,1
-48,-45,-45,-48,-48,-46,-46,-46,-48,-46,1
-44,-48,-44,-46,-47,-45,-47,-46,-45,-48,1
-49,-45,-44,-45,-45,-46,-48,-48,-47,-48,1
-44,-48,-45,-48,-48,-47,-46,-46,-46,-46,1
-47,-45,-45,-46,-45,-45,-46,-45,-47,-48,1
-45,-48,-47,-47,-47,-47,-46,-45,-46,-46,1
-47,-45,-46,-46,-45,-47,-46,-48,-47,-48,1
-48,-46,-47,-47,-46,-45,-48,-45,-46,-47,1
-44,-45,-45,-46,-46,-47,-47,-46,-46,-47,1
-46,-44,-47,-46,-46,-47,-47,-47,-47,-46,1
-44,-45,-45,-48,-47,-47,-47,-46,-45,-48,1
-45,-45,-48,-46,-46,-48,-48,-46,-48,-47,1
-47,-46,-45,-47,-47,-46,-47,-48,-46,-47,1
-44,-45,-45,-47,-46,-46,-46,-45,-46,-47,1
-47,-45,-48,-46,-46,-45,-46,-47,-48,-46,1
-45,-45,-48,-45,-45,-48,-46,-47,-48,-45,1
-45,-45,-45,-46,-46,-47,-47,-46,-47,-46,1
-46,-45,-48,-45,-45,-46,-46,-46,-49,-47,1
-44,-44,-45,-46,-48,-46,-47,-46,-48,-46,1
-45,-47,-44,-48,-48,-47,-46,-45,-46,-47,1
-48,-45,-48,-46,-47,-46,-45,-48,-46,-46,1
-45,-45,-47,-46,-47,-46,-46,-48,-46,-47,1
-44,-45,-46,-48,-48,-45,-46,-46,-48,-46,1
-45,-48,-46,-46,-46,-48,-48,-48,-49,-48,1
-45,-45,-46,-46,-47,-45,-48,-46,-46,-46,1
-47,-45,-44,-46,-46,-48,-46,-46,-46,-48,1
-45,-45,-45,-48,-48,-47,-48,-45,-46,-46,1
-45,-46,-45,-48,-45,-47,-46,-45,-48,-46,1
-45,-46,-47,-48,-45,-47,-48,-46,-46,-46,1
-48,-47,-46,-46,-46,-46,-47,-45,-46,-46,1
-45,-44,-45,-48,-45,-46,-47,-46,-46,-46,1
-45,-47,-48,-46,-46,-46,-46,-46,-45,-46,1
-48,-46,-47,-49,-47,-46,-48,-48,-45,-47,1
-46,-46,-46,-45,-46,-48,-47,-47,-46,-46,1
-45,-45,-48,-45,-49,-48,-47,-46,-46,-46,1
-45,-45,-46,-46,-45,-48,-47,-45,-46,-46,1
-47,-48,-48,-46,-47,-46,-46,-47,-45,-46,1
-48,-45,-45,-47,-46,-45,-45,-44,-48,-46,1
-45,-46,-46,-46,-48,-44,-46,-48,-45,-46,1
-45,-48,-46,-34,-45,-45,-47,-46,-46,-48,1
-52,-44,-44,-53,-46,-47,-46,-48,-46,-45,1
-45,-45,-44,-45,-46,-44,-47,-47,-48,-47,1
-45,-45,-48,-44,-53,-48,-46,-41,-46,-46,1
-48,-48,-46,-46,-47,-46,-47,-47,-45,-47,1
-45,-45,-44,-45,-47,-46,-46,-45,-45,-46,1
-45,-44,-48,-44,-47,-45,-48,-45,-48,-47,1
-46,-44,-48,-46,-47,-45,-46,-46,-45,-46,1
-47,-47,-48,-46,-46,-47,-48,-45,-46,-46,1
-45,-44,-48,-46,-47,-46,-46,-45,-47,-47,1
-45,-45,-45,-46,-46,-45,-46,-46,-46,-45,1
-45,-45,-46,-47,-45,-48,-46,-46,-46,-48,1
-46,-48,-38,-45,-47,-46,-46,-45,-48,-46,1
-45,-45,-45,-46,-47,-46,-46,-48,-45,-46,1
-47,-45,-44,-46,-46,-46,-46,-48,-47,-48,1
-45,-47,-41,-46,-48,-46,-47,-45,-47,-48,1
-45,-46,-45,-46,-46,-48,-46,-45,-46,-47,1
-45,-46,-48,-47,-48,-47,-46,-46,-46,-49,1
-45,-45,-45,-48,-45,-45,-46,-46,-46,-48,1
-48,-46,-45,-48,-47,-48,-46,-46,-45,-46,1
-45,-45,-45,-47,-45,-46,-46,-45,-48,-46,1
-45,-45,-46,-45,-48,-49,-46,-46,-48,-46,1
-44,-46,-47,-48,-46,-47,-48,-46,-46,-48,1
-48,-46,-45,-47,-47,-46,-45,-48,-48,-49,1
-45,-47,-45,-45,-48,-46,-47,-48,-46,-46,1
-45,-44,-47,-46,-47,-46,-46,-46,-46,-46,1
-45,-46,-46,-45,-46,-47,-47,-48,-45,-46,1
-48,-45,-47,-48,-48,-47,-46,-46,-45,-48,1
-45,-45,-48,-45,-46,-46,-47,-48,-46,-46,1
-48,-46,-46,-47,-45,-47,-46,-47,-45,-46,1
-45,-45,-47,-48,-45,-47,-46,-47,-46,-46,1
-48,-48,-47,-46,-48,-47,-47,-46,-46,-45,1
-45,-44,-46,-45,-46,-46,-45,-48,-48,-45,1
-45,-47,-46,-45,-45,-47,-48,-47,-47,-46,1
-54,-48,-48,-48,-51,-49,-50,-49,-49,-48,1.5
-48,-55,-48,-48,-55,-49,-54,-48,-52,-50,1.5
-53,-49,-55,-47,-48,-50,-54,-54,-54,-49,1.5
-47,-49,-55,-47,-50,-48,-54,-49,-56,-49,1.5
-54,-49,-48,-53,-54,-49,-48,-49,-48,-54,1.5
-49,-49,-49,-47,-50,-49,-50,-54,-58,-49,1.5
-48,-54,-55,-55,-53,-49,-54,-54,-49,-54,1.5
-54,-48,-48,-55,-48,-54,-49,-48,-49,-48,1.5
-46,-54,-55,-49,-48,-48,-49,-53,-58,-49,1.5
-46,-49,-55,-56,-49,-55,-49,-48,-49,-48,1.5
-47,-55,-54,-48,-54,-49,-48,-54,-48,-48,1.5
-47,-49,-55,-47,-50,-48,-49,-47,-56,-48,1.5
-56,-48,-49,-49,-50,-49,-48,-50,-47,-54,1.5
-47,-49,-48,-49,-53,-55,-54,-55,-49,-54,1.5
-49,-49,-55,-49,-48,-47,-50,-55,-47,-54,1.5
-55,-61,-49,-55,-50,-49,-50,-55,-48,-49,1.5
-48,-49,-54,-54,-50,-49,-50,-56,-49,-55,1.5
-48,-55,-48,-54,-49,-55,-50,-55,-48,-48,1.5
-55,-49,-48,-49,-49,-49,-50,-55,-48,-49,1.5
-55,-55,-48,-48,-49,-49,-50,-57,-49,-54,1.5
-48,-55,-54,-48,-50,-49,-54,-55,-48,-48,1.5
-54,-49,-47,-49,-52,-49,-50,-55,-48,-48,1.5
-55,-48,-48,-49,-50,-55,-54,-48,-53,-48,1.5
-48,-54,-49,-48,-53,-48,-54,-53,-50,-48,1.5
-48,-49,-53,-50,-56,-55,-54,-54,-54,-55,1.5
-55,-49,-54,-49,-50,-55,-54,-57,-50,-52,1.5
-56,-49,-48,-53,-49,-55,-48,-54,-50,-53,1.5
-55,-49,-48,-52,-52,-49,-49,-58,-48,-48,1.5
-49,-55,-48,-48,-49,-47,-48,-48,-49,-48,1.5
-48,-49,-53,-48,-52,-55,-48,-56,-50,-48,1.5
-55,-56,-48,-48,-53,-54,-50,-49,-54,-48,1.5
-48,-48,-48,-54,-53,-49,-55,-49,-48,-52,1.5
-48,-54,-48,-53,-54,-49,-48,-55,-49,-48,1.5
-48,-47,-49,-48,-50,-48,-49,-48,-50,-48,1.5
-56,-54,-48,-54,-49,-48,-49,-48,-54,-53,1.5
-48,-46,-53,-49,-49,-49,-48,-48,-55,-48,1.5
-48,-55,-48,-49,-48,-49,-49,-49,-55,-48,1.5
-48,-55,-49,-49,-50,-48,-48,-49,-55,-48,1.5
-52,-46,-53,-53,-54,-49,-48,-55,-55,-55,1.5
-50,-56,-48,-53,-48,-54,-53,-48,-49,-48,1.5
-48,-56,-49,-48,-54,-53,-48,-56,-48,-54,1.5
-49,-56,-48,-48,-54,-53,-49,-49,-50,-49,1.5
-49,-57,-48,-48,-49,-49,-48,-49,-54,-48,1.5
-48,-56,-48,-48,-48,-49,-48,-56,-50,-48,1.5
-53,-46,-49,-48,-48,-49,-48,-49,-48,-48,1.5
-47,-46,-48,-54,-52,-49,-48,-54,-48,-54,1.5
-48,-56,-53,-48,-48,-49,-48,-48,-49,-48,1.5
-52,-55,-53,-55,-49,-49,-53,-49,-54,-54,1.5
-53,-46,-56,-56,-48,-55,-54,-55,-54,-54,1.5
-49,-58,-48,-49,-56,-49,-48,-48,-50,-48,1.5
-48,-46,-48,-54,-55,-57,-53,-47,-54,-48,1.5
-54,-46,-49,-55,-54,-54,-48,-48,-48,-54,1.5
-54,-46,-54,-47,-55,-48,-48,-55,-49,-49,1.5
-48,-56,-50,-56,-48,-48,-54,-49,-48,-48,1.5
-50,-48,-49,-56,-54,-49,-48,-55,-49,-48,1.5
-55,-48,-55,-47,-55,-49,-48,-47,-54,-48,1.5
-49,-54,-47,-56,-48,-48,-54,-56,-50,-53,1.5
-53,-46,-53,-48,-48,-49,-48,-48,-49,-48,1.5
-49,-54,-47,-48,-48,-49,-48,-49,-48,-48,1.5
-50,-48,-49,-47,-49,-54,-48,-48,-48,-48,1.5
-55,-48,-53,-49,-48,-49,-54,-47,-49,-54,1.5
-50,-48,-48,-48,-48,-49,-54,-48,-53,-48,1.5
-49,-55,-48,-48,-48,-55,-49,-55,-48,-48,1.5
-50,-48,-48,-47,-47,-54,-48,-56,-49,-54,1.5
-49,-47,-48,-57,-48,-48,-49,-49,-49,-54,1.5
-49,-48,-49,-56,-54,-54,-54,-49,-49,-48,1.5
-50,-55,-54,-56,-49,-54,-54,-47,-49,-54,1.5
-54,-48,-49,-56,-49,-49,-49,-55,-55,-48,1.5
-54,-47,-49,-57,-55,-50,-48,-54,-47,-48,1.5
-49,-48,-48,-48,-55,-49,-48,-49,-48,-48,1.5
-49,-46,-48,-56,-49,-49,-55,-49,-48,-48,1.5
-50,-48,-54,-57,-55,-55,-57,-49,-50,-54,1.5
-49,-48,-48,-56,-48,-50,-49,-56,-48,-48,1.5
-49,-56,-54,-55,-54,-50,-48,-48,-47,-53,1.5
-55,-48,-49,-57,-48,-55,-48,-47,-48,-50,1.5
-54,-46,-48,-49,-55,-56,-49,-56,-50,-54,1.5
-48,-46,-49,-48,-48,-49,-55,-48,-55,-48,1.5
-55,-56,-48,-47,-55,-49,-48,-47,-49,-50,1.5
-48,-56,-54,-49,-54,-49,-48,-47,-49,-53,1.5
-47,-48,-54,-54,-55,-55,-48,-49,-54,-54,1.5
-48,-48,-54,-50,-54,-48,-48,-47,-55,-49,1.5
-55,-47,-54,-49,-48,-50,-49,-56,-48,-49,1.5
-48,-56,-53,-53,-47,-50,-49,-47,-49,-49,1.5
-55,-47,-48,-49,-49,-48,-50,-48,-49,-49,1.5
-48,-47,-48,-54,-48,-55,-49,-55,-49,-48,1.5
-47,-48,-54,-51,-54,-49,-53,-48,-55,-50,1.5
-47,-48,-48,-55,-48,-48,-50,-56,-48,-49,1.5
-48,-49,-49,-54,-48,-54,-54,-47,-50,-48,1.5
-55,-48,-54,-55,-48,-54,-50,-57,-48,-50,1.5
-55,-55,-50,-53,-47,-48,-52,-57,-49,-49,1.5
-47,-54,-54,-48,-54,-54,-49,-57,-50,-50,1.5
-48,-48,-48,-48,-54,-49,-53,-49,-49,-48,1.5
-54,-55,-49,-49,-47,-57,-53,-48,-55,-50,1.5
-55,-49,-55,-54,-55,-48,-48,-55,-55,-49,1.5
-49,-49,-48,-48,-47,-54,-48,-47,-48,-50,1.5
-55,-49,-49,-50,-48,-54,-54,-48,-49,-50,1.5
-48,-55,-49,-48,-48,-48,-48,-54,-49,-49,1.5
-55,-49,-47,-55,-48,-48,-49,-48,-54,-54,1.5
-48,-48,-48,-47,-54,-48,-52,-49,-48,-50,1.5
-54,-49,-49,-55,-48,-49,-50,-57,-54,-48,1.5
-54,-55,-56,-54,-54,-52,-54,-53,-53,-54,2
-53,-53,-55,-53,-54,-52,-52,-51,-54,-53,2
-54,-52,-53,-54,-54,-52,-54,-54,-53,-54,2
-53,-52,-56,-54,-54,-56,-52,-51,-53,-55,2
-56,-54,-56,-52,-52,-52,-54,-54,-53,-54,2
-55,-59,-54,-52,-54,-52,-54,-56,-52,-53,2
-54,-50,-52,-55,-52,-55,-54,-53,-53,-51,2
-55,-55,-56,-52,-54,-55,-53,-52,-53,-52,2
-54,-54,-56,-54,-52,-55,-55,-52,-55,-52,2
-53,-55,-54,-55,-55,-53,-52,-53,-54,-55,2
-54,-54,-54,-55,-52,-53,-54,-53,-53,-52,2
-54,-55,-54,-53,-54,-54,-54,-55,-53,-52,2
-54,-53,-56,-55,-54,-54,-54,-55,-53,-56,2
-54,-53,-56,-54,-54,-52,-52,-52,-52,-54,2
-53,-54,-52,-53,-54,-55,-54,-52,-53,-56,2
-53,-52,-52,-54,-53,-57,-53,-54,-53,-53,2
-54,-55,-56,-55,-55,-54,-54,-50,-52,-51,2
-55,-55,-53,-53,-53,-53,-53,-54,-54,-55,2
-54,-52,-53,-55,-52,-54,-52,-52,-51,-52,2
-53,-54,-52,-53,-54,-55,-55,-52,-54,-54,2
-53,-52,-53,-55,-54,-52,-52,-51,-52,-53,2
-53,-52,-56,-53,-53,-55,-54,-54,-54,-52,2
-53,-54,-52,-54,-54,-54,-54,-50,-54,-52,2
-54,-52,-52,-55,-53,-54,-52,-54,-53,-52,2
-54,-53,-53,-52,-53,-54,-54,-51,-51,-52,2
-53,-52,-54,-52,-55,-57,-54,-50,-51,-52,2
-54,-53,-54,-55,-56,-54,-52,-55,-53,-54,2
-54,-53,-54,-57,-56,-54,-55,-55,-54,-54,2
-53,-52,-52,-54,-57,-52,-52,-52,-54,-54,2
-53,-53,-54,-51,-51,-54,-54,-52,-54,-55,2
-53,-54,-54,-52,-51,-54,-54,-55,-54,-55,2
-52,-53,-52,-54,-53,-54,-52,-53,-53,-53,2
-52,-55,-54,-55,-55,-52,-50,-55,-56,-52,2
-54,-52,-54,-54,-52,-54,-52,-55,-54,-53,2
-53,-53,-54,-56,-52,-54,-54,-51,-54,-54,2
-53,-52,-52,-54,-52,-55,-54,-54,-52,-52,2
-54,-53,-54,-54,-54,-53,-52,-54,-52,-53,2
-53,-53,-52,-52,-52,-54,-52,-55,-52,-54,2
-54,-52,-54,-53,-54,-55,-52,-52,-52,-52,2
-52,-55,-53,-54,-52,-53,-54,-54,-52,-52,2
-52,-52,-54,-52,-52,-52,-52,-52,-52,-54,2
-54,-52,-54,-55,-51,-53,-54,-53,-52,-52,2
-53,-52,-52,-56,-52,-54,-52,-52,-52,-52,2
-53,-52,-52,-55,-60,-52,-53,-55,-52,-52,2
-53,-52,-54,-54,-57,-55,-54,-55,-55,-52,2
-52,-53,-53,-55,-55,-53,-53,-53,-52,-52,2
-53,-53,-52,-52,-54,-54,-52,-52,-52,-55,2
-55,-53,-56,-53,-54,-53,-52,-54,-55,-52,2
-53,-56,-55,-52,-55,-54,-52,-52,-54,-54,2
-55,-53,-54,-56,-56,-54,-52,-54,-54,-54,2
-53,-52,-53,-52,-53,-54,-54,-55,-52,-54,2
-53,-53,-54,-52,-55,-54,-52,-54,-54,-53,2
-52,-56,-52,-53,-53,-52,-53,-54,-55,-52,2
-53,-53,-52,-55,-55,-55,-52,-52,-53,-54,2
-54,-53,-54,-51,-55,-53,-52,-53,-53,-54,2
-54,-53,-54,-52,-56,-54,-51,-52,-52,-54,2
-52,-52,-52,-52,-54,-54,-52,-55,-54,-55,2
-52,-53,-52,-52,-53,-54,-54,-55,-53,-55,2
-52,-56,-54,-54,-56,-52,-53,-53,-52,-52,2
-54,-53,-52,-54,-53,-54,-54,-52,-54,-53,2
-55,-53,-52,-52,-54,-53,-53,-53,-54,-53,2
-53,-53,-54,-52,-55,-54,-52,-54,-54,-55,2
-55,-56,-53,-54,-54,-55,-51,-52,-55,-53,2
-54,-56,-54,-54,-53,-52,-54,-54,-52,-53,2
-53,-56,-53,-55,-53,-52,-53,-53,-55,-52,2
-54,-52,-52,-54,-54,-54,-54,-53,-53,-52,2
-55,-56,-55,-51,-54,-52,-53,-52,-54,-54,2
-54,-54,-52,-55,-53,-52,-54,-54,-56,-52,2
-54,-52,-52,-54,-55,-54,-54,-54,-52,-52,2
-54,-52,-55,-52,-54,-53,-53,-54,-53,-52,2
-54,-56,-52,-54,-53,-54,-52,-53,-52,-52,2
-53,-52,-52,-54,-55,-53,-54,-52,-52,-52,2
-53,-56,-52,-54,-56,-54,-52,-52,-53,-55,2
-53,-53,-55,-54,-55,-55,-54,-52,-52,-52,2
-52,-52,-52,-54,-54,-54,-53,-54,-54,-54,2
-52,-54,-52,-54,-52,-52,-53,-53,-55,-54,2
-53,-55,-52,-53,-53,-52,-53,-54,-52,-54,2
-53,-54,-55,-53,-56,-54,-52,-52,-55,-53,2
-55,-54,-52,-54,-58,-54,-53,-52,-54,-52,2
-52,-52,-55,-50,-54,-54,-51,-54,-53,-54,2
-53,-50,-55,-53,-53,-54,-54,-54,-54,-54,2
-53,-54,-52,-52,-56,-54,-56,-54,-55,-54,2
-52,-52,-52,-58,-54,-52,-55,-52,-52,-55,2
-52,-52,-55,-52,-55,-54,-55,-52,-55,-55,2
-53,-52,-51,-53,-52,-55,-52,-52,-54,-52,2
-53,-54,-52,-53,-53,-52,-56,-53,-55,-53,2
-52,-54,-56,-53,-52,-54,-52,-54,-52,-53,2
-54,-53,-51,-52,-53,-52,-55,-54,-52,-55,2
-55,-54,-55,-53,-52,-54,-52,-56,-53,-53,2
-52,-54,-52,-53,-54,-52,-54,-54,-52,-53,2
-57,-56,-52,-53,-53,-53,-53,-52,-54,-52,2
-52,-52,-52,-54,-55,-55,-53,-52,-53,-52,2
-55,-56,-52,-52,-56,-56,-56,-54,-54,-54,2
-52,-52,-52,-52,-55,-55,-52,-52,-54,-52,2
-54,-53,-52,-54,-53,-54,-54,-52,-54,-52,2
-52,-53,-51,-54,-51,-53,-54,-52,-54,-52,2
-52,-56,-53,-55,-53,-54,-52,-55,-52,-52,2
-53,-52,-54,-56,-52,-54,-54,-54,-52,-52,2
-54,-57,-53,-53,-54,-54,-54,-53,-53,-55,2
-55,-54,-53,-53,-52,-54,-54,-52,-54,-52,2
